@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute global_motion numeric
@attribute motion_L numeric
@attribute motion_R numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
2796,'2017/09/15 00:40:28:642',58,0.029687,0.003125,0.05625,?,1,?,?,?
2797,'2017/09/15 00:40:28:688',58,0.029687,0.003125,0.05625,?,1,?,?,?
2798,'2017/09/15 00:40:28:688',58,0.029687,0.003125,0.05625,?,1,?,?,?
2799,'2017/09/15 00:40:28:738',58,0.059375,0,0.11875,?,1,?,?,?
2800,'2017/09/15 00:40:28:738',58,0.059375,0,0.11875,?,1,?,?,?
2801,'2017/09/15 00:40:28:742',58,0.059375,0,0.11875,?,1,?,?,?
2903,'2017/09/15 00:41:27:686',60,0.004688,0,0.009375,?,?,?,?,?
2904,'2017/09/15 00:41:27:695',60,0.004688,0,0.009375,?,?,?,?,?
2905,'2017/09/15 00:41:27:736',60,0.004688,0,0.009375,?,?,?,?,?
2906,'2017/09/15 00:41:27:736',60,0.004688,0,0.009375,?,?,?,?,?
2907,'2017/09/15 00:41:27:786',60,0.009375,0,0.01875,?,?,?,?,?
2908,'2017/09/15 00:41:27:786',60,0.009375,0,0.01875,?,?,?,?,?
2909,'2017/09/15 00:41:27:794',60,0.009375,0,0.01875,?,?,?,?,?
2910,'2017/09/15 00:41:27:836',60,0.009375,0,0.01875,?,?,?,?,?
2911,'2017/09/15 00:41:27:844',60,0.010937,0,0.021875,?,?,?,?,?
2912,'2017/09/15 00:41:27:886',60,0.010937,0,0.021875,?,?,?,?,?
2913,'2017/09/15 00:41:27:886',60,0.010937,0,0.021875,?,?,?,?,?
2914,'2017/09/15 00:41:27:895',60,0.010937,0,0.021875,?,?,?,?,?
2915,'2017/09/15 00:41:27:936',60,0.010937,0,0.021875,?,?,?,?,?
2916,'2017/09/15 00:41:27:946',60,0.010937,0,0.021875,?,?,?,?,?
2917,'2017/09/15 00:41:27:986',60,0.010937,0,0.021875,?,?,?,?,?
2918,'2017/09/15 00:41:27:986',60,0.010937,0,0.021875,?,?,?,?,?
2919,'2017/09/15 00:41:28:036',60,0.0125,0,0.025,?,?,?,?,?
2920,'2017/09/15 00:41:28:036',60,0.0125,0,0.025,?,?,?,?,?
2921,'2017/09/15 00:41:28:044',60,0.0125,0,0.025,?,?,?,?,?
2922,'2017/09/15 00:41:28:086',60,0.0125,0,0.025,?,?,?,?,?
2923,'2017/09/15 00:41:28:094',60,0.010937,0.003125,0.01875,?,?,?,?,?
2924,'2017/09/15 00:41:28:136',60,0.010937,0.003125,0.01875,?,?,?,?,?
2925,'2017/09/15 00:41:28:136',60,0.010937,0.003125,0.01875,?,?,?,?,?
2926,'2017/09/15 00:41:28:145',60,0.010937,0.003125,0.01875,?,?,?,?,?
2927,'2017/09/15 00:41:28:186',60,0.014062,0.003125,0.025,?,?,?,?,?
2928,'2017/09/15 00:41:28:196',60,0.014062,0.003125,0.025,?,?,?,?,?
2929,'2017/09/15 00:41:28:236',60,0.014062,0.003125,0.025,?,?,?,?,?
2930,'2017/09/15 00:41:28:236',60,0.014062,0.003125,0.025,?,?,?,?,?
2931,'2017/09/15 00:41:28:286',60,0.020312,0.003125,0.0375,?,?,?,?,?
2932,'2017/09/15 00:41:28:286',60,0.020312,0.003125,0.0375,?,?,?,?,?
2933,'2017/09/15 00:41:28:294',60,0.020312,0.003125,0.0375,?,?,?,?,?
2934,'2017/09/15 00:41:28:336',60,0.020312,0.003125,0.0375,?,?,?,?,?
2935,'2017/09/15 00:41:28:345',60,0.004688,0,0.009375,?,?,?,?,?
2936,'2017/09/15 00:41:28:386',60,0.004688,0,0.009375,?,?,?,?,?
2937,'2017/09/15 00:41:28:386',60,0.004688,0,0.009375,?,?,?,?,?
2938,'2017/09/15 00:41:28:396',60,0.004688,0,0.009375,?,?,?,?,?
2939,'2017/09/15 00:41:28:436',60,0.009375,0.003125,0.015625,?,?,?,?,?
2940,'2017/09/15 00:41:28:445',60,0.009375,0.003125,0.015625,?,?,?,?,?
2941,'2017/09/15 00:41:28:486',60,0.009375,0.003125,0.015625,?,?,?,?,?
2942,'2017/09/15 00:41:28:486',60,0.009375,0.003125,0.015625,?,?,?,?,?
2943,'2017/09/15 00:41:28:536',60,0.007813,0,0.015625,?,?,?,?,?
2944,'2017/09/15 00:41:28:536',60,0.007813,0,0.015625,?,?,?,?,?
2945,'2017/09/15 00:41:28:543',60,0.007813,0,0.015625,?,?,?,?,?
2946,'2017/09/15 00:41:28:586',60,0.007813,0,0.015625,?,?,?,?,?
2947,'2017/09/15 00:41:28:595',60,0.010937,0.003125,0.01875,?,?,?,?,?
2948,'2017/09/15 00:41:28:636',60,0.010937,0.003125,0.01875,?,?,?,?,?
2949,'2017/09/15 00:41:28:636',60,0.010937,0.003125,0.01875,?,?,?,?,?
2950,'2017/09/15 00:41:28:644',60,0.010937,0.003125,0.01875,?,?,?,?,?
2951,'2017/09/15 00:41:28:686',60,0.009375,0,0.01875,?,?,?,?,?
2952,'2017/09/15 00:41:28:695',60,0.009375,0,0.01875,?,?,?,?,?
2953,'2017/09/15 00:41:28:736',60,0.009375,0,0.01875,?,?,?,?,?
2954,'2017/09/15 00:41:28:736',60,0.009375,0,0.01875,?,?,?,?,?
2955,'2017/09/15 00:41:28:786',60,0.007813,0,0.015625,?,?,?,?,?
2956,'2017/09/15 00:41:28:787',60,0.007813,0,0.015625,?,?,?,?,?
2957,'2017/09/15 00:41:28:795',60,0.007813,0,0.015625,?,?,?,?,?
2958,'2017/09/15 00:41:28:836',60,0.007813,0,0.015625,?,?,?,?,?
2959,'2017/09/15 00:41:28:844',60,0.00625,0,0.0125,?,?,?,?,?
2960,'2017/09/15 00:41:28:886',60,0.00625,0,0.0125,?,?,?,?,?
2961,'2017/09/15 00:41:28:886',60,0.00625,0,0.0125,?,?,?,?,?
2962,'2017/09/15 00:41:28:895',60,0.00625,0,0.0125,?,?,?,?,?
2963,'2017/09/15 00:41:28:937',60,0.007813,0,0.015625,?,?,?,?,?
2964,'2017/09/15 00:41:28:944',60,0.007813,0,0.015625,?,?,?,?,?
2965,'2017/09/15 00:41:28:986',60,0.007813,0,0.015625,?,?,?,?,?
2966,'2017/09/15 00:41:28:986',60,0.007813,0,0.015625,?,?,?,?,?
2967,'2017/09/15 00:41:29:036',60,0.0125,0,0.025,?,?,?,?,?
2968,'2017/09/15 00:41:29:036',60,0.0125,0,0.025,?,?,?,?,?
2969,'2017/09/15 00:41:29:044',60,0.0125,0,0.025,?,?,?,?,?
2970,'2017/09/15 00:41:29:086',60,0.0125,0,0.025,?,?,?,?,?
2971,'2017/09/15 00:41:29:095',60,0.015625,0,0.03125,?,?,?,?,?
2972,'2017/09/15 00:41:29:136',60,0.015625,0,0.03125,?,?,?,?,?
2973,'2017/09/15 00:41:29:136',60,0.015625,0,0.03125,?,?,?,?,?
2974,'2017/09/15 00:41:29:144',60,0.015625,0,0.03125,?,?,?,?,?
2975,'2017/09/15 00:41:29:186',60,0.010937,0,0.021875,?,?,?,?,?
2976,'2017/09/15 00:41:29:195',60,0.010937,0,0.021875,?,?,?,?,?
2977,'2017/09/15 00:41:29:236',60,0.010937,0,0.021875,?,?,?,?,?
2978,'2017/09/15 00:41:29:236',60,0.010937,0,0.021875,?,?,?,?,?
2979,'2017/09/15 00:41:29:286',60,0.014062,0,0.028125,?,?,?,?,?
2980,'2017/09/15 00:41:29:286',60,0.014062,0,0.028125,?,?,?,?,?
2981,'2017/09/15 00:41:29:294',60,0.014062,0,0.028125,?,?,?,?,?
2982,'2017/09/15 00:41:29:336',60,0.014062,0,0.028125,?,?,?,?,?
2983,'2017/09/15 00:41:29:344',60,0.010937,0,0.021875,?,?,?,?,?
2984,'2017/09/15 00:41:29:386',60,0.010937,0,0.021875,?,?,?,?,?
2985,'2017/09/15 00:41:29:386',60,0.010937,0,0.021875,?,?,?,?,?
2986,'2017/09/15 00:41:29:395',60,0.010937,0,0.021875,?,?,?,?,?
2987,'2017/09/15 00:41:29:436',60,0.007813,0,0.015625,?,?,?,?,?
2988,'2017/09/15 00:41:29:446',60,0.007813,0,0.015625,?,?,?,?,?
2989,'2017/09/15 00:41:29:486',60,0.007813,0,0.015625,?,?,?,?,?
2990,'2017/09/15 00:41:29:486',60,0.007813,0,0.015625,?,?,?,?,?
2991,'2017/09/15 00:41:29:536',60,0.007813,0,0.015625,?,?,?,?,?
2992,'2017/09/15 00:41:29:536',60,0.007813,0,0.015625,?,?,?,?,?
2993,'2017/09/15 00:41:29:545',60,0.007813,0,0.015625,?,?,?,?,?
2994,'2017/09/15 00:41:29:586',60,0.007813,0,0.015625,?,?,?,?,?
2995,'2017/09/15 00:41:29:595',60,0.007813,0,0.015625,?,?,?,?,?
3131,'2017/09/15 00:41:54:985',62,0.001563,0.003125,0,?,?,?,?,?
3132,'2017/09/15 00:41:54:986',62,0.001563,0.003125,0,?,?,?,?,?
3133,'2017/09/15 00:41:55:086',62,0.001563,0.003125,0,?,?,?,?,?
3134,'2017/09/15 00:41:55:094',62,0.001563,0.003125,0,?,?,?,?,?
3135,'2017/09/15 00:41:55:136',62,0.001563,0.003125,0,?,?,?,?,?
3136,'2017/09/15 00:41:55:136',62,0.001563,0.003125,0,?,?,?,?,?
3137,'2017/09/15 00:41:55:186',62,0.003125,0.00625,0,?,?,?,?,?
3138,'2017/09/15 00:41:55:186',62,0.003125,0.00625,0,?,?,?,?,?
3139,'2017/09/15 00:41:55:195',62,0.003125,0.00625,0,?,?,?,?,?
3140,'2017/09/15 00:41:55:235',62,0.003125,0.00625,0,?,?,?,?,?
3141,'2017/09/15 00:41:55:245',62,0.001563,0.003125,0,?,?,?,?,?
3142,'2017/09/15 00:41:55:286',62,0.001563,0.003125,0,?,?,?,?,?
3143,'2017/09/15 00:41:55:286',62,0.001563,0.003125,0,?,?,?,?,?
3144,'2017/09/15 00:41:55:296',62,0.001563,0.003125,0,?,?,?,?,?
3145,'2017/09/15 00:41:55:336',62,0.028125,0.025,0.03125,?,?,?,?,?
3146,'2017/09/15 00:41:55:345',62,0.028125,0.025,0.03125,?,?,?,?,?
3147,'2017/09/15 00:41:55:385',62,0.028125,0.025,0.03125,?,?,?,?,?
3148,'2017/09/15 00:41:55:385',62,0.028125,0.025,0.03125,?,?,?,?,?
3149,'2017/09/15 00:41:55:436',62,0.03125,0.025,0.0375,?,?,?,?,?
3150,'2017/09/15 00:41:55:445',62,0.03125,0.025,0.0375,?,?,?,?,?
3151,'2017/09/15 00:41:55:485',62,0.03125,0.025,0.0375,?,?,?,?,?
3152,'2017/09/15 00:41:55:485',62,0.03125,0.025,0.0375,?,?,?,?,?
3153,'2017/09/15 00:41:55:495',62,0.021875,0.028125,0.015625,?,?,?,?,?
3154,'2017/09/15 00:41:55:536',62,0.021875,0.028125,0.015625,?,?,?,?,?
3155,'2017/09/15 00:41:55:536',62,0.021875,0.028125,0.015625,?,?,?,?,?
3156,'2017/09/15 00:41:55:545',62,0.021875,0.028125,0.015625,?,?,?,?,?
3157,'2017/09/15 00:41:55:586',62,0.053125,0.05,0.05625,?,?,?,?,?
3158,'2017/09/15 00:41:55:594',62,0.053125,0.05,0.05625,?,?,?,?,?
3159,'2017/09/15 00:41:55:635',62,0.053125,0.05,0.05625,?,?,?,?,?
3160,'2017/09/15 00:41:55:635',62,0.053125,0.05,0.05625,?,?,?,?,?
3161,'2017/09/15 00:41:55:686',62,0.035937,0.0125,0.059375,?,?,?,?,?
3162,'2017/09/15 00:41:55:694',62,0.035937,0.0125,0.059375,?,?,?,?,?
3163,'2017/09/15 00:41:55:735',62,0.035937,0.0125,0.059375,?,?,?,?,?
3164,'2017/09/15 00:41:55:735',62,0.035937,0.0125,0.059375,?,?,?,?,?
3165,'2017/09/15 00:41:55:745',62,0.040625,0.034375,0.046875,?,?,?,?,?
3166,'2017/09/15 00:41:55:785',62,0.040625,0.034375,0.046875,?,?,?,?,?
3167,'2017/09/15 00:41:55:786',62,0.040625,0.034375,0.046875,?,?,?,?,?
3168,'2017/09/15 00:41:55:795',62,0.040625,0.034375,0.046875,?,?,?,?,?
3169,'2017/09/15 00:41:55:836',62,0.034375,0.0375,0.03125,?,?,?,?,?
3170,'2017/09/15 00:41:55:845',62,0.034375,0.0375,0.03125,?,?,?,?,?
3171,'2017/09/15 00:41:55:885',62,0.034375,0.0375,0.03125,?,?,?,?,?
3172,'2017/09/15 00:41:55:885',62,0.034375,0.0375,0.03125,?,?,?,?,?
3173,'2017/09/15 00:41:55:936',62,0.021875,0.03125,0.0125,?,?,?,?,?
3174,'2017/09/15 00:41:55:946',62,0.021875,0.03125,0.0125,?,?,?,?,?
3175,'2017/09/15 00:41:55:985',62,0.021875,0.03125,0.0125,?,?,?,?,?
3176,'2017/09/15 00:41:55:985',62,0.021875,0.03125,0.0125,?,?,?,?,?
3177,'2017/09/15 00:41:55:995',62,0.020312,0.015625,0.025,?,?,?,?,?
3178,'2017/09/15 00:41:56:035',62,0.020312,0.015625,0.025,?,?,?,?,?
3179,'2017/09/15 00:41:56:036',62,0.020312,0.015625,0.025,?,?,?,?,?
3180,'2017/09/15 00:41:56:046',62,0.020312,0.015625,0.025,?,?,?,?,?
3181,'2017/09/15 00:41:56:095',62,0.032812,0.03125,0.034375,?,?,?,?,?
3182,'2017/09/15 00:41:56:135',62,0.032812,0.03125,0.034375,?,?,?,?,?
3183,'2017/09/15 00:41:56:136',62,0.032812,0.03125,0.034375,?,?,?,?,?
3184,'2017/09/15 00:41:56:146',62,0.032812,0.03125,0.034375,?,?,?,?,?
3185,'2017/09/15 00:41:56:186',62,0.042188,0.053125,0.03125,?,?,?,?,?
3186,'2017/09/15 00:41:56:194',62,0.042188,0.053125,0.03125,?,?,?,?,?
3187,'2017/09/15 00:41:56:235',62,0.042188,0.053125,0.03125,?,?,?,?,?
3188,'2017/09/15 00:41:56:235',62,0.042188,0.053125,0.03125,?,?,?,?,?
3189,'2017/09/15 00:41:56:286',62,0.021875,0.0125,0.03125,?,?,?,?,?
3190,'2017/09/15 00:41:56:286',62,0.021875,0.0125,0.03125,?,?,?,?,?
3191,'2017/09/15 00:41:56:295',62,0.021875,0.0125,0.03125,?,?,?,?,?
3192,'2017/09/15 00:41:56:335',62,0.021875,0.0125,0.03125,?,?,?,?,?
3193,'2017/09/15 00:41:56:336',62,0.015625,0.015625,0.015625,?,?,?,?,?
3194,'2017/09/15 00:41:56:345',62,0.015625,0.015625,0.015625,?,?,?,?,?
3195,'2017/09/15 00:41:56:386',62,0.015625,0.015625,0.015625,?,?,?,?,?
3196,'2017/09/15 00:41:56:386',62,0.015625,0.015625,0.015625,?,?,?,?,?
3197,'2017/09/15 00:41:56:436',62,0.01875,0.034375,0.003125,?,?,?,?,?
3198,'2017/09/15 00:41:56:436',62,0.01875,0.034375,0.003125,?,?,?,?,?
3199,'2017/09/15 00:41:56:444',62,0.01875,0.034375,0.003125,?,?,?,?,?
3200,'2017/09/15 00:41:56:486',62,0.01875,0.034375,0.003125,?,?,?,?,?
3201,'2017/09/15 00:41:56:536',62,0.009375,0.015625,0.003125,?,?,?,?,?
3202,'2017/09/15 00:41:56:536',62,0.009375,0.015625,0.003125,?,?,?,?,?
3203,'2017/09/15 00:41:56:546',62,0.009375,0.015625,0.003125,?,?,?,?,?
3204,'2017/09/15 00:41:56:585',62,0.009375,0.015625,0.003125,?,?,?,?,?
3205,'2017/09/15 00:41:56:595',62,0.04375,0.04375,0.04375,?,?,?,?,?
3206,'2017/09/15 00:41:56:636',62,0.04375,0.04375,0.04375,?,?,?,?,?
3207,'2017/09/15 00:41:56:636',62,0.04375,0.04375,0.04375,?,?,?,?,?
3208,'2017/09/15 00:41:56:645',62,0.04375,0.04375,0.04375,?,?,?,?,?
3209,'2017/09/15 00:41:56:686',62,0.046875,0.028125,0.065625,?,?,?,?,?
3210,'2017/09/15 00:41:56:693',62,0.046875,0.028125,0.065625,?,?,?,?,?
3211,'2017/09/15 00:41:56:735',62,0.046875,0.028125,0.065625,?,?,?,?,?
3212,'2017/09/15 00:41:56:735',62,0.046875,0.028125,0.065625,?,?,?,?,?
3213,'2017/09/15 00:41:56:744',62,0.042188,0.028125,0.05625,?,?,?,?,?
3214,'2017/09/15 00:41:56:785',62,0.042188,0.028125,0.05625,?,?,?,?,?
3215,'2017/09/15 00:41:56:785',62,0.042188,0.028125,0.05625,?,?,?,?,?
3216,'2017/09/15 00:41:56:794',62,0.042188,0.028125,0.05625,?,?,?,?,?
3217,'2017/09/15 00:41:56:836',62,0.009375,0.00625,0.0125,?,?,?,?,?
3218,'2017/09/15 00:41:56:845',62,0.009375,0.00625,0.0125,?,?,?,?,?
3219,'2017/09/15 00:41:56:886',62,0.009375,0.00625,0.0125,?,?,?,?,?
3220,'2017/09/15 00:41:56:886',62,0.009375,0.00625,0.0125,?,?,?,?,?
3221,'2017/09/15 00:41:56:936',62,0.028125,0.040625,0.015625,?,?,?,?,?
3222,'2017/09/15 00:41:56:936',62,0.028125,0.040625,0.015625,?,?,?,?,?
3223,'2017/09/15 00:41:56:944',62,0.028125,0.040625,0.015625,?,?,?,?,?
3224,'2017/09/15 00:41:56:985',62,0.028125,0.040625,0.015625,?,?,?,?,?
3225,'2017/09/15 00:41:56:996',62,0.020312,0.034375,0.00625,?,?,?,?,?
3226,'2017/09/15 00:41:57:035',62,0.020312,0.034375,0.00625,?,?,?,?,?
3227,'2017/09/15 00:41:57:036',62,0.020312,0.034375,0.00625,?,?,?,?,?
3228,'2017/09/15 00:41:57:046',62,0.020312,0.034375,0.00625,?,?,?,?,?
3229,'2017/09/15 00:41:57:086',62,0.015625,0.03125,0,?,?,?,?,?
3230,'2017/09/15 00:41:57:096',62,0.015625,0.03125,0,?,?,?,?,?
3231,'2017/09/15 00:41:57:136',62,0.015625,0.03125,0,?,?,?,?,?
3232,'2017/09/15 00:41:57:136',62,0.015625,0.03125,0,?,?,?,?,?
3233,'2017/09/15 00:41:57:185',62,0.009375,0.015625,0.003125,?,?,?,?,?
3234,'2017/09/15 00:41:57:196',62,0.009375,0.015625,0.003125,?,?,?,?,?
3235,'2017/09/15 00:41:57:236',62,0.009375,0.015625,0.003125,?,?,?,?,?
3236,'2017/09/15 00:41:57:236',62,0.009375,0.015625,0.003125,?,?,?,?,?
3237,'2017/09/15 00:41:57:285',62,0.004688,0.009375,0,?,?,?,?,?
3238,'2017/09/15 00:41:57:285',62,0.004688,0.009375,0,?,?,?,?,?
3239,'2017/09/15 00:41:57:295',62,0.004688,0.009375,0,?,?,?,?,?
3240,'2017/09/15 00:41:57:336',62,0.004688,0.009375,0,?,?,?,?,?
3241,'2017/09/15 00:41:57:336',62,0.00625,0.0125,0,?,?,?,?,?
3242,'2017/09/15 00:41:57:345',62,0.00625,0.0125,0,?,?,?,?,?
3243,'2017/09/15 00:41:57:385',62,0.00625,0.0125,0,?,?,?,?,?
3244,'2017/09/15 00:41:57:385',62,0.00625,0.0125,0,?,?,?,?,?
3245,'2017/09/15 00:41:57:436',62,0.004688,0.00625,0.003125,?,?,?,?,?
3246,'2017/09/15 00:41:57:436',62,0.004688,0.00625,0.003125,?,?,?,?,?
3247,'2017/09/15 00:41:57:444',62,0.004688,0.00625,0.003125,?,?,?,?,?
3248,'2017/09/15 00:41:57:486',62,0.004688,0.00625,0.003125,?,?,?,?,?
3249,'2017/09/15 00:41:57:535',62,0.003125,0.00625,0,?,?,?,?,?
3250,'2017/09/15 00:41:57:535',62,0.003125,0.00625,0,?,?,?,?,?
3251,'2017/09/15 00:41:57:544',62,0.003125,0.00625,0,?,?,?,?,?
3252,'2017/09/15 00:41:57:585',62,0.003125,0.00625,0,?,?,?,?,?
3253,'2017/09/15 00:41:57:585',62,0.003125,0.00625,0,?,?,?,?,?
3254,'2017/09/15 00:41:57:596',62,0.003125,0.00625,0,?,?,?,?,?
3255,'2017/09/15 04:08:01:829',63,0.017188,0.03125,0.003125,?,0,?,?,?
3256,'2017/09/15 04:08:01:829',63,0.017188,0.03125,0.003125,?,0,?,?,?
3257,'2017/09/15 04:08:01:836',63,0.017188,0.03125,0.003125,?,0,?,?,?
3258,'2017/09/15 04:08:01:879',63,0.0125,0.025,0,?,0,?,?,?
3259,'2017/09/15 04:08:01:886',63,0.0125,0.025,0,?,0,?,?,?
3260,'2017/09/15 04:08:01:929',63,0.0125,0.025,0,?,0,?,?,?
3261,'2017/09/15 04:08:01:929',63,0.0125,0.025,0,?,0,?,?,?
3262,'2017/09/15 04:08:01:979',63,0.017188,0.034375,0,?,0,?,?,?
3263,'2017/09/15 04:08:01:979',63,0.017188,0.034375,0,?,0,?,?,?
3264,'2017/09/15 04:08:01:987',63,0.017188,0.034375,0,?,0,?,?,?
3265,'2017/09/15 04:08:02:029',63,0.017188,0.034375,0,?,0,?,?,?
3266,'2017/09/15 04:08:02:037',63,0.009375,0.015625,0.003125,?,0,?,?,?
3267,'2017/09/15 04:08:02:079',63,0.009375,0.015625,0.003125,?,0,?,?,?
3268,'2017/09/15 04:08:02:079',63,0.009375,0.015625,0.003125,?,0,?,?,?
3269,'2017/09/15 04:08:02:086',63,0.009375,0.015625,0.003125,?,0,?,?,?
3270,'2017/09/15 04:08:02:129',63,0.017188,0.034375,0,?,0,?,?,?
3271,'2017/09/15 04:08:02:138',63,0.017188,0.034375,0,?,0,?,?,?
3272,'2017/09/15 04:08:02:179',63,0.017188,0.034375,0,?,0,?,?,?
3273,'2017/09/15 04:08:02:179',63,0.017188,0.034375,0,?,0,?,?,?
3274,'2017/09/15 04:08:02:229',63,0.017188,0.034375,0,?,0,?,?,?
3275,'2017/09/15 04:08:02:229',63,0.017188,0.034375,0,?,0,?,?,?
3276,'2017/09/15 04:08:02:237',63,0.017188,0.034375,0,?,0,?,?,?
3277,'2017/09/15 04:08:02:279',63,0.017188,0.034375,0,?,0,?,?,?
3278,'2017/09/15 04:08:02:287',63,0.035937,0.06875,0.003125,?,0,?,?,?
3279,'2017/09/15 04:08:02:329',63,0.035937,0.06875,0.003125,?,0,?,?,?
3280,'2017/09/15 04:08:02:329',63,0.035937,0.06875,0.003125,?,0,?,?,?
3281,'2017/09/15 04:08:02:337',63,0.035937,0.06875,0.003125,?,0,?,?,?
3282,'2017/09/15 04:08:02:379',63,0.026563,0.05,0.003125,?,0,?,?,?
3283,'2017/09/15 04:08:02:386',63,0.026563,0.05,0.003125,?,0,?,?,?
3284,'2017/09/15 04:08:02:429',63,0.026563,0.05,0.003125,?,0,?,?,?
3285,'2017/09/15 04:08:02:429',63,0.026563,0.05,0.003125,?,0,?,?,?
3286,'2017/09/15 04:08:02:479',63,0.045313,0.0875,0.003125,?,0,?,?,?
3287,'2017/09/15 04:08:02:479',63,0.045313,0.0875,0.003125,?,0,?,?,?
3288,'2017/09/15 04:08:02:488',63,0.045313,0.0875,0.003125,?,0,?,?,?
3289,'2017/09/15 04:08:02:529',63,0.045313,0.0875,0.003125,?,0,?,?,?
3290,'2017/09/15 04:08:02:538',63,0.0375,0.071875,0.003125,?,0,?,?,?
3291,'2017/09/15 04:08:02:579',63,0.0375,0.071875,0.003125,?,0,?,?,?
3292,'2017/09/15 04:08:02:579',63,0.0375,0.071875,0.003125,?,0,?,?,?
3293,'2017/09/15 04:08:02:585',63,0.0375,0.071875,0.003125,?,0,?,?,?
3294,'2017/09/15 04:08:02:629',63,0.017188,0.034375,0,?,0,?,?,?
3295,'2017/09/15 04:08:02:637',63,0.017188,0.034375,0,?,0,?,?,?
3296,'2017/09/15 04:08:02:679',63,0.017188,0.034375,0,?,0,?,?,?
3297,'2017/09/15 04:08:02:679',63,0.017188,0.034375,0,?,0,?,?,?
3298,'2017/09/15 04:08:02:729',63,0.026563,0.053125,0,?,0,?,?,?
3299,'2017/09/15 04:08:02:729',63,0.026563,0.053125,0,?,0,?,?,?
3300,'2017/09/15 04:08:02:738',63,0.026563,0.053125,0,?,0,?,?,?
3301,'2017/09/15 04:08:02:779',63,0.026563,0.053125,0,?,0,?,?,?
3302,'2017/09/15 04:08:02:829',63,0.039063,0.078125,0,?,0,?,?,?
3303,'2017/09/15 04:08:02:829',63,0.039063,0.078125,0,?,0,?,?,?
3304,'2017/09/15 04:08:02:837',63,0.039063,0.078125,0,?,0,?,?,?
3305,'2017/09/15 04:08:02:879',63,0.039063,0.078125,0,?,0,?,?,?
3306,'2017/09/15 04:08:02:879',63,0.020312,0.040625,0,?,0,?,?,?
3307,'2017/09/15 04:08:02:887',63,0.020312,0.040625,0,?,0,?,?,?
3308,'2017/09/15 04:08:02:929',63,0.020312,0.040625,0,?,0,?,?,?
3309,'2017/09/15 04:08:02:929',63,0.020312,0.040625,0,?,0,?,?,?
3310,'2017/09/15 04:08:02:979',63,0.029687,0.059375,0,?,0,?,?,?
3311,'2017/09/15 04:08:02:979',63,0.029687,0.059375,0,?,0,?,?,?
3312,'2017/09/15 04:08:02:985',63,0.029687,0.059375,0,?,0,?,?,?
3313,'2017/09/15 04:08:03:029',63,0.029687,0.059375,0,?,0,?,?,?
3314,'2017/09/15 04:08:03:036',63,0.020312,0.040625,0,?,0,?,?,?
3315,'2017/09/15 04:08:03:079',63,0.020312,0.040625,0,?,0,?,?,?
3316,'2017/09/15 04:08:03:079',63,0.020312,0.040625,0,?,0,?,?,?
3317,'2017/09/15 04:08:03:087',63,0.020312,0.040625,0,?,0,?,?,?
3318,'2017/09/15 04:08:03:129',63,0.034375,0.065625,0.003125,?,0,?,?,?
3319,'2017/09/15 04:08:03:137',63,0.034375,0.065625,0.003125,?,0,?,?,?
3320,'2017/09/15 04:08:03:179',63,0.034375,0.065625,0.003125,?,0,?,?,?
3321,'2017/09/15 04:08:03:179',63,0.034375,0.065625,0.003125,?,0,?,?,?
3322,'2017/09/15 04:08:03:229',63,0.007813,0.015625,0,?,0,?,?,?
3323,'2017/09/15 04:08:03:229',63,0.007813,0.015625,0,?,0,?,?,?
3324,'2017/09/15 04:08:03:237',63,0.007813,0.015625,0,?,0,?,?,?
3325,'2017/09/15 04:08:03:279',63,0.007813,0.015625,0,?,0,?,?,?
3326,'2017/09/15 04:08:03:287',63,0.014062,0.028125,0,?,0,?,?,?
3327,'2017/09/15 04:08:03:329',63,0.014062,0.028125,0,?,0,?,?,?
3328,'2017/09/15 04:08:03:329',63,0.014062,0.028125,0,?,0,?,?,?
3329,'2017/09/15 04:08:03:336',63,0.014062,0.028125,0,?,0,?,?,?
3330,'2017/09/15 04:08:03:387',63,0.01875,0.0375,0,?,0,?,?,?
3331,'2017/09/15 04:08:03:429',63,0.01875,0.0375,0,?,0,?,?,?
3332,'2017/09/15 04:08:03:429',63,0.01875,0.0375,0,?,0,?,?,?
3333,'2017/09/15 04:08:03:438',63,0.01875,0.0375,0,?,0,?,?,?
3334,'2017/09/15 04:08:03:479',63,0.010937,0.021875,0,?,0,?,?,?
3335,'2017/09/15 04:08:03:479',63,0.010937,0.021875,0,?,0,?,?,?
3336,'2017/09/15 04:08:03:487',63,0.010937,0.021875,0,?,0,?,?,?
3337,'2017/09/15 04:08:03:529',63,0.010937,0.021875,0,?,0,?,?,?
3338,'2017/09/15 04:08:03:537',63,0.014062,0.025,0.003125,?,0,?,?,?
3339,'2017/09/15 04:08:03:579',63,0.014062,0.025,0.003125,?,0,?,?,?
3340,'2017/09/15 04:08:03:579',63,0.014062,0.025,0.003125,?,0,?,?,?
3341,'2017/09/15 04:08:03:587',63,0.014062,0.025,0.003125,?,0,?,?,?
3342,'2017/09/15 04:08:03:629',63,0.00625,0.0125,0,?,0,?,?,?
3343,'2017/09/15 04:08:03:637',63,0.00625,0.0125,0,?,0,?,?,?
